CIF Id,first_name,last_name,DOB,email,Mobile No,gender,Salary,PAN,Credit Card,Home Loan,Car Loan,Insurance
12582355612,Avery,Gooda,1985-06-13,agooda0@flickr.com,6685399609,Male,$5831.19,BIBWB7537P,0,0,0,0
12585664113,Yoshi,Chattell,1965-12-22,ychattell1@jimdo.com,7611610927,Female,$2576.03,AUNTW1121P,0,0,0,0
12518845983,Jozef,Berge,1995-12-19,jberge2@tmall.com,1673161784,Male,$5070.85,AUFPI8166C,0,0,0,0
12518524988,Noel,Wayt,1991-10-22,nwayt3@blog.com,4359300454,Male,$6801.62,KIBSM9525I,0,1,0,0
12507426786,Cindie,Isgar,1976-05-31,cisgar4@bandcamp.com,2186160022,Female,$3657.29,TUDTV8766F,0,0,0,0
12572274874,Aylmer,Chark,1982-08-13,achark5@google.nl,4871541388,Male,$8795.59,GPGVL2024V,0,0,0,0
12517214092,Ericha,Beggio,1981-05-24,ebeggio6@nytimes.com,5166842583,Non-binary,$8578.49,SHMPK8812U,1,0,0,0
12500470847,Hayyim,Simonaitis,1965-02-21,hsimonaitis7@huffingtonpost.com,2806788045,Male,$7942.86,PRZXH1588A,0,0,0,0
12503259778,Rodolph,Robb,1984-06-02,rrobb8@facebook.com,8193112379,Genderqueer,$8304.92,DDUFR8231F,0,0,0,0
12519708934,Cass,Stormont,1994-11-22,cstormont9@icio.us,5914790233,Male,$8452.17,TVVDI9494Y,1,0,0,0
12543638424,Aluin,MacWhirter,2000-05-26,amacwhirtera@google.fr,5464883648,Male,$8168.64,LTPSV9793O,0,0,0,0
12595305430,Ettie,Horick,1991-05-13,ehorickb@irs.gov,3441104554,Female,$6743.71,QFGBT9094J,0,0,0,0
12532730866,Orin,Cawthra,1986-09-28,ocawthrac@ehow.com,4769370467,Male,$8543.91,FDSOS6101E,0,0,0,0
12572468626,Ermentrude,Tettersell,1961-11-13,etetterselld@webmd.com,6133327212,Female,$8370.46,WHCCQ4725A,1,0,0,1
12523611919,Cosme,Niblett,1981-05-23,cniblette@army.mil,1234419781,Male,$2748.89,VUMOB1270L,0,0,0,1
12591410410,Lorianne,Skyrm,1961-03-27,lskyrmf@about.me,8555318854,Female,$8154.15,IKVCL6167Q,1,1,0,0
12517143701,Cindy,Dries,1976-11-25,cdriesg@w3.org,9352238475,Female,$5303.03,FXRCH8596K,1,1,0,0
12590086043,Elli,Hatley,1989-05-26,ehatleyh@shinystat.com,2196834790,Female,$8094.02,PPNTH1416X,0,1,0,0
12576668248,Clementine,Belle,1966-03-05,cbellei@wikimedia.org,3235168014,Female,$7656.90,UBNSS2193Y,0,0,1,0
12523750328,Aurthur,Raulstone,1999-07-24,araulstonej@engadget.com,9788500359,Male,$4459.34,KLPKN4521C,0,0,0,0
12516273762,Louie,MacGinney,1968-12-29,lmacginneyk@un.org,1952660928,Male,$8503.49,KGGJV1783W,1,0,0,0
12571613700,Burg,Spurge,1961-12-22,bspurgel@addtoany.com,4264277080,Male,$6724.09,QRZEW4570T,0,0,0,0
12504435835,Harold,McKew,1983-11-16,hmckewm@w3.org,4672889914,Male,$4283.02,JSDDP7582H,0,1,0,0
12559014859,Kaia,Dober,1992-06-09,kdobern@a8.net,4158077624,Female,$7283.24,DKDGS6093U,0,0,0,0
12596308832,Christy,Altree,1972-11-29,caltreeo@spiegel.de,1958869450,Male,$3845.52,RGJEK6417N,0,0,0,0
12579268085,Mariel,Mighele,1992-05-01,mmighelep@dion.ne.jp,4612685169,Non-binary,$7220.10,AHPUX2792B,0,0,1,0
12556632995,Jeannine,Hugli,1975-08-29,jhugliq@blogtalkradio.com,8126496108,Female,$7677.65,DNOJY7027W,0,0,0,0
12556192724,Haleigh,Thorneloe,1986-05-30,hthorneloer@simplemachines.org,8496907885,Male,$8200.08,HEFQY2264P,0,0,0,0
12536084887,Claire,Menendez,1975-03-04,cmenendezs@shareasale.com,6524735095,Female,$8553.78,XWOTL6394G,0,0,0,0
12532426800,Cyrill,Phillps,1970-01-06,cphillpst@addthis.com,8478581158,Male,$3748.46,MINSY6581P,0,0,0,0
12579340616,Lemmie,Duiged,1960-07-03,lduigedu@smugmug.com,1498946358,Male,$5510.17,XXHLR6275R,1,1,0,1
12561153989,Saxe,Corbet,1964-01-18,scorbetv@posterous.com,3146675652,Male,$5721.61,ZADSP0370D,1,0,0,0
12593215330,Jillene,Veltman,2000-05-06,jveltmanw@nature.com,4776707463,Female,$7048.00,YVJYK5781V,1,0,0,0
12534486220,Myer,Burlay,1971-11-21,mburlayx@addthis.com,2583408512,Male,$4311.39,ZXWAO5604E,0,0,0,0
12579580998,Torie,Dignall,1965-12-15,tdignally@netlog.com,7664106494,Female,$9813.69,BTGVR8077V,1,0,0,0
12551610323,Tudor,Ourtic,1978-03-15,tourticz@cnbc.com,1179792705,Male,$3355.87,NGIXC8305C,0,0,0,1
12583698775,Justine,Peerless,1996-07-26,jpeerless10@deviantart.com,7994666836,Female,$6431.32,TWEZY1395Z,0,0,0,0
